Date,Bitcoin Market Cap
2015-08-14,22.057828879602315
2015-08-15,22.05323819457297
2015-08-16,22.03290668372896
2015-08-17,22.03330867584209
2015-08-18,22.005579091142202
2015-08-19,21.90950084519618
2015-08-20,21.9255953067375
2015-08-21,21.926654371419954
2015-08-22,21.90890758255182
2015-08-23,21.901421839888478
2015-08-24,21.860014287392982
2015-08-25,21.84671141871543
2015-08-26,21.9000899665817
2015-08-27,21.89911894088182
2015-08-28,21.908492664346486
2015-08-29,21.914086820175882
2015-08-30,21.914101704946706
2015-08-31,21.913462500796573
2015-09-01,21.90892693009818
2015-09-02,21.90344070508216
2015-09-03,21.904900688490915
2015-09-04,21.911581373488797
2015-09-05,21.923988418215274
2015-09-06,21.95264884433308
2015-09-07,21.963150036398883
2015-09-08,21.98617022977517
2015-09-09,21.965594218861444
2015-09-10,21.95752859441035
2015-09-11,21.96594638624533
2015-09-12,21.958414899677585
2015-09-13,21.932754297932895
2015-09-14,21.927731924987928
2015-09-15,21.925411172367767
2015-09-16,21.92131394899317
2015-09-17,21.933668945977466
2015-09-18,21.939361679986416
2015-09-19,21.931736846361428
2015-09-20,21.935764236483404
2015-09-21,21.92218200732098
2015-09-22,21.927510621682323
2015-09-23,21.92817492781927
2015-09-24,21.944201526491433
2015-09-25,21.950375141210614
2015-09-26,21.946176334032238
2015-09-27,21.94700157307479
2015-09-28,21.960143433518358
2015-09-29,21.964162850921205
2015-09-30,21.963385058520778
2015-10-01,21.957907289251864
2015-10-02,21.962882807932186
2015-10-03,21.963543322028926
2015-10-04,21.966916294916267
2015-10-05,21.970300046822913
2015-10-06,21.987033425315698
2015-10-07,21.996136076245378
2015-10-08,21.989840383814514
2015-10-09,21.98765981114678
2015-10-10,21.993227460469086
2015-10-11,21.996234553994675
2015-10-12,21.9982457587631
2015-10-13,22.00379003601485
2015-10-14,22.020459250170482
2015-10-15,22.037471618028672
2015-10-16,22.0602001679291
2015-10-17,22.09073688562975
2015-10-18,22.0698811571569
2015-10-19,22.06654044440838
2015-10-20,22.084918932970126
2015-10-21,22.082532327219155
2015-10-22,22.09505434328522
2015-10-23,22.10833672943369
2015-10-24,22.11656123476655
2015-10-25,22.14966334075448
2015-10-26,22.136640835833997
2015-10-27,22.165310164148092
2015-10-28,22.1985340282677
2015-10-29,22.218716417069185
2015-10-30,22.256264818960858
